filename,center_x_mm,center_y_mm,semi_axes_a_mm,semi_axes_b_mm,angle_rad
000_HC.png,92.63012796087285,78.20995569680676,53.069512092653305,26.019630102269332,3.09269115702154
001_HC.png,29.302907584428983,20.505810952679084,11.899172657532876,9.719571311769505,2.746621496007068
002_HC.png,60.73288245507826,42.14209961419774,38.698496393139074,29.15411016670642,0.0821890128234259
003_HC.png,34.12733124529122,28.265669776401264,26.513676959880243,23.782748646218916,0.181895766665175
004_HC.png,79.26082446864243,55.70970292536853,51.322874740426585,42.77643734603027,3.000671617666305
005_HC.png,49.280686586197454,28.728594692255736,30.16390386359594,23.343616470522818,3.073750355874733
006_HC.png,55.30748845916754,35.89357522046829,36.722814853947504,27.97639816115655,0.007954595859957676
007_HC.png,57.36091392531134,39.03218258555017,34.913526127543285,28.433859015197726,0.18787363120602138
008_HC.png,52.57346817484596,40.35157895407846,18.83983276489225,10.786618092818232,3.080631964131498
009_HC.png,133.21725106059696,99.47439148297293,51.389275505367394,45.0157323977454,2.5743610461657997
010_HC.png,44.738223765593126,31.03732300555345,31.651334007073366,23.762469072702466,3.1245861063427105
011_HC.png,52.51341787870911,37.95600764545388,33.252097925919486,25.40009538953395,3.133794118969714
012_HC.png,114.34838500631163,91.68201447264298,49.912298771377024,35.00957075787374,0.34635914662496387
013_HC.png,43.62546603504253,35.148255996404565,29.628156692299758,23.219961213267947,0.07563377495825037
014_HC.png,54.513275016936255,43.78443999023489,13.726821734220923,12.24782360888977,2.2939689989533436
015_HC.png,79.50066288978536,65.18631840591,41.284001705025574,32.81529070726683,3.1303276153368125
016_HC.png,36.5146246767755,24.393711561595627,24.300394749649158,10.86169832017874,3.007485981105545
017_HC.png,49.068588404788976,38.28497740061561,31.83325511825425,26.11116117216136,2.801181810417576
018_HC.png,57.67500778630958,38.117029219986804,41.87920691518106,36.93556408366438,0.4366938371165606
019_HC.png,43.20012553322816,21.340184228457755,22.014437844670677,17.14965121228253,0.05976919118659384
020_HC.png,18.922736574658927,14.18567686185681,15.995550433526342,10.800358065557717,2.972143303437158
021_HC.png,24.486884725634045,17.191246052476963,13.448466713665153,11.73055671496124,3.139642154407419
022_HC.png,47.640845878343484,33.13832492068489,32.92487226955093,26.90538667565777,0.0609409820662287
023_HC.png,44.659625575073434,29.814292137882237,29.356372905933558,25.993277266666666,3.0869610996201255
024_HC.png,50.33479224056715,38.8914448756739,27.115345869678524,23.30933871507819,0.013116068368640248
025_HC.png,48.0479413954214,34.09234198824127,28.83201544874771,23.463279359096926,2.9070825443226314
026_HC.png,49.27332101780767,22.900650408643173,14.34656594546981,12.308039128990128,0.25046537367393573
027_HC.png,84.51448792458032,46.493171267089465,29.471961807696385,24.1881695714707,1.112270827168248
028_HC.png,57.05632812386856,31.74583746583119,29.990424469968463,25.56210767457731,3.1167154000570907
029_HC.png,47.18438702405661,32.76701364122684,31.240145982179587,24.98141614880462,0.04428863524412674
030_HC.png,39.95202417698955,32.53051084864039,18.6120880319061,16.721128256324484,0.12282325841974591
031_HC.png,39.655024836492565,26.403872049295956,30.055428343099972,23.186175723507574,3.1371479708885053
032_HC.png,42.535792102121675,27.916379519290082,32.28898689737389,24.602474641168794,3.129838925276783
033_HC.png,52.54168315596038,40.89832388415767,28.290327054297567,17.710280342222244,0.2689960480128706
034_HC.png,22.612637583368937,41.82684099535063,3.35640049545608,1.817565558425576,1.7038954006030917
035_HC.png,51.46524483314639,31.796550508022086,32.1623410012068,25.650561009306962,3.1392561292074124
036_HC.png,99.23852013711475,74.39030000200876,52.78554676362729,41.419698672726284,0.0957098816777582
037_HC.png,30.784509619605213,20.285400126632762,14.497889721412015,11.63890954782182,2.8358352619958502
038_HC.png,42.14627500737261,29.790985001506254,30.76330156568826,26.266836315472087,3.138413505038511
039_HC.png,88.26741572946261,55.71424583845487,39.39402264779364,36.51214164589401,2.6760920021730907
040_HC.png,49.476721178444,37.21405643797661,29.886221148792966,22.489639458786503,0.06076574606650149
041_HC.png,47.379491531283726,33.021385521794315,28.83294379027215,22.89896425238365,3.080002792323967
042_HC.png,70.16438833704048,45.43980518782229,42.123559917511216,33.69800415237042,0.009053016651560858
043_HC.png,65.1073762424811,46.07645691676314,44.497134985306104,43.265739924593944,1.9589311498593884
044_HC.png,34.11814377159117,24.856846988671407,18.04623069198048,17.02363133456432,2.901504686577515
045_HC.png,26.085439940318846,16.824008471473938,12.737301859381589,11.573770015245413,1.0636303203868227
046_HC.png,40.20228455435042,36.47210059770112,30.260616768028168,24.935184824848342,2.8410715693311643
047_HC.png,54.6951588717971,33.00686780030984,30.491997485324156,25.25423655310539,3.0435775396724623
048_HC.png,75.55950360357437,57.45021439381567,41.35237984786933,22.630547488353915,3.002439956630117
049_HC.png,37.7208969918868,32.153622132756134,28.640632445625226,23.39298900439742,2.977187330541768
050_HC.png,77.23069102990611,59.95465587691258,49.6526618430511,42.67841661086561,2.627955498627963
051_HC.png,48.456175833272724,30.71725240199589,31.10978073600921,26.250971431524352,3.055104366660598
052_HC.png,57.38050705305621,30.653769387223253,35.390268991542776,27.68002335701697,0.037951377114174185
053_HC.png,44.05798029736162,28.898554795104772,28.658576404907805,20.868540621652993,0.09229371178945905
054_HC.png,40.99304708067544,26.273789363969147,27.353166217767967,22.566581885804077,0.1667639516674538
055_HC.png,43.087114754534284,28.348579174053366,32.01055096330316,26.081998972356608,0.008296013111705835
056_HC.png,42.391012264516675,23.933835712071264,28.939300815589682,22.080167248401875,0.11088390777875717
057_HC.png,49.8885591907163,35.8486509698213,32.89853126674638,25.214039227478647,3.0929096693889813
058_HC.png,68.35305530611748,44.696258768223785,34.3813476746791,25.73087366255582,3.059221480547806
059_HC.png,45.49658932233937,44.4199830137801,33.926378342885954,28.713818253541746,0.40777310610079065
060_HC.png,54.92900488715945,47.92144960684607,31.74727619071403,23.75800307094653,3.123480894490328
061_HC.png,96.06547065025781,47.47499783101057,44.16358370504407,36.78741503705708,0.06688063024543243
062_HC.png,40.90220016419187,30.100537706821516,32.16998904619881,25.2646020950175,0.011241202961224465
063_HC.png,43.231521781687675,24.91498291849953,14.273569540115938,11.765709759066292,0.03509606895144573
064_HC.png,71.54575625711216,44.76884654463198,47.494060172496496,44.682905760285635,0.7235166859922582
065_HC.png,84.07649363294362,66.93592849652872,39.42146044574439,33.81313112674397,0.6062406589650927
066_HC.png,38.88469006801161,28.57705770570367,29.191764337001484,27.054665385398454,0.08988661363819093
067_HC.png,57.56902153916889,38.806875032105935,31.666820736112278,25.738918890075727,0.07966593400668484
068_HC.png,92.70494442927267,67.8027241513378,50.56139659052579,43.463174777821685,2.8595102314544367
069_HC.png,45.669491732322584,30.636087653810574,30.308302611430733,24.18577717227103,3.1414218118058646
070_HC.png,47.75698360522704,33.63234152205996,31.034487674191436,23.76709685994334,0.06391466773941118
071_HC.png,32.269012190242854,21.407812797361196,20.06224023912148,15.43208399948068,0.008783771065353847
072_HC.png,42.30305692530341,30.155075460895674,29.018681474638804,24.43723005712978,2.9874355738905565
073_HC.png,39.28931909738727,35.50938014356955,18.804258363184793,14.221533607689363,3.102490790884705
074_HC.png,42.70151297106181,32.08128353844736,30.232494210115707,24.075859338951144,3.135827841936153
075_HC.png,50.65150741949419,37.136287404383715,31.21742843491426,25.761657249325776,0.09711350073028446
076_HC.png,54.70099505115678,38.7428416613735,32.69744938928654,26.548179304182558,3.0437324024898507
077_HC.png,46.84662722280713,27.24304232029275,20.391228203396064,15.872587570769625,2.7268848091684905
078_HC.png,25.229314144882547,14.437315165418735,12.29841242043306,10.2153581307203,3.0678630388109496
079_HC.png,80.00407851413833,45.767242447838115,49.61017173981631,31.2834878663589,2.9396253075789636
080_HC.png,47.21230175543995,22.480371824004866,19.57160463414464,15.23917742597381,0.8232515361835075
081_HC.png,61.03005622140044,42.986223458667524,35.060035187028966,27.08166670427601,3.0719941342938806
082_HC.png,38.77366912368146,27.788188807496798,25.96476900720378,23.1971145866,0.3321945917351594
083_HC.png,45.435564261995616,29.889928745594684,31.222831845105375,23.284370581349958,0.01813772492009366
084_HC.png,37.04160496599034,32.968687009289496,30.00259699031191,23.226160660773598,3.009957261439084
085_HC.png,57.18485252946657,35.306714039283776,32.31528598987136,25.448932760607853,3.1354286340887505
086_HC.png,43.60081214911226,36.649924338501194,28.29822838072589,21.334402915193362,3.0815410341695966
087_HC.png,77.2492627501471,49.590424782857326,40.995488766261296,35.774426132070026,0.32460205262539804
088_HC.png,133.54614856631903,94.85964041100254,49.95665552921977,44.5048090998761,0.31315445467969244
089_HC.png,58.97575805991107,36.01734298222143,34.68163616149169,27.585952422886635,3.118480809543704
090_HC.png,39.89726822410225,27.356009164542684,29.00875994576066,21.518558724504768,0.055962468724434576
091_HC.png,42.580181458850845,27.615052905481924,30.3247687633892,25.416904999029082,0.00016684704229346427
092_HC.png,102.86452992629121,78.83447931393938,33.89040848361666,28.340909292241143,3.117872277234621
093_HC.png,40.30803102639936,29.495791797585404,31.499373997260793,24.240465075188894,3.1208655371418157
094_HC.png,46.94603047289133,34.36627912405705,30.803190083635307,23.207896669907104,0.007344731970329531
095_HC.png,51.250605511597485,33.12097153557084,25.96094950204727,22.895182891461666,0.3414633244350167
096_HC.png,66.73464404869678,45.53020890698705,44.21214521642763,33.54960847559701,3.0883924155479887
097_HC.png,59.65525898050749,32.19094339645642,26.74878106738959,14.017025385767903,2.11781390904443
098_HC.png,51.23530527666581,37.61078559720904,33.26178677918219,27.310157574836428,3.130499788701286
099_HC.png,97.73661334228427,78.42601183355941,44.48855866779009,29.67493168647039,3.0079376532264224
100_HC.png,44.26030048723466,27.848262409375604,29.341497938201456,23.34723282479255,3.103871373593802
101_HC.png,46.000420427580806,39.98912479498528,31.042914989060296,21.881703227488874,3.0914887397893693
102_HC.png,46.42168787695048,34.267889427678455,30.096610425135363,24.384361252142167,2.98163361113971
103_HC.png,35.51948686360484,28.655671476823766,21.19688915487654,16.19754326948955,2.219661811113089
104_HC.png,49.39306950997849,40.3212457816488,31.09954017536214,23.62259723841438,3.0208610418901953
105_HC.png,109.62649809339351,76.5024650045663,51.75998002732752,42.29500861916364,3.002754342796801
106_HC.png,59.1417395864162,48.371429921364594,33.524752452171484,26.063569961049332,0.08034597219103656
107_HC.png,42.692642682618505,32.43249898388459,27.428476596491294,23.379834074551198,0.0927556370805333
108_HC.png,38.6504852341635,27.417096949719877,28.36969640734308,23.71769470345718,2.886451967464169
109_HC.png,34.512954173913094,28.708423501742608,29.899134410128493,24.963542366545653,3.102972024093682
110_HC.png,99.09833918138231,60.705218299681924,31.445514824693344,25.489076896677236,2.6652336951975926
111_HC.png,34.60906567413905,24.170034732196214,20.375249349065662,16.247689417186628,3.0519518497202167
112_HC.png,43.94846634724363,29.009151040647485,30.470883776963237,23.56096013520512,0.09941473822822193
113_HC.png,46.126042982088585,31.70468844748086,12.959599114719916,8.736651643034673,3.115300462569931
114_HC.png,47.42520089031347,37.05122865671062,32.72695365942573,26.864477407657656,3.1410625513748127
115_HC.png,71.55907856202997,34.27234319158841,23.960019532137462,11.404114927522494,0.06147015217482745
116_HC.png,69.83850806831515,38.83142537141113,30.312432714412964,23.069064833367438,3.1326002238530317
117_HC.png,25.775296437182107,14.953994427066352,12.918553082844944,10.898602588134104,2.862838650184818
118_HC.png,23.017710902430043,17.956980491007982,15.039127854968102,11.210867705233483,0.18461978098616258
119_HC.png,23.543547881940146,20.136235751370815,13.29441385655072,11.97354689712918,1.1090947412522194
120_HC.png,36.74589518342113,26.95632255265089,25.18028025232663,20.862759095197642,3.1055390450684093
121_HC.png,68.65348023388813,48.798115545474715,31.742644361381917,24.649255070552417,0.4098686144045195
122_HC.png,62.60462928662538,28.88938855543728,36.38631684415871,22.66405347702125,3.074135848442522
123_HC.png,19.988142756425365,15.316547028404486,12.916753595016928,9.394977235768073,0.13952966741197648
124_HC.png,52.21011135463154,31.77674754062914,32.93832220487531,22.943975007224005,3.117195168527468
125_HC.png,35.976273243381854,21.95361031857066,10.947704948499512,9.22659457185378,2.94628906925856
126_HC.png,38.354464465091844,37.007168454565985,11.614781512150968,10.456145951074493,2.09353756452219
127_HC.png,26.416890446452054,14.365229586175555,13.044958350968866,11.461324635174037,0.5594565086215073
128_HC.png,47.801411693847264,30.952481587780113,32.682855328318546,25.614210532408084,3.0341050751492142
129_HC.png,49.40393637908824,34.98423953969297,30.9018218335364,26.023621106058588,0.11041013142083209
130_HC.png,43.93670805966754,26.54121642602011,31.249377430784296,23.967247723330722,3.1249874447189856
131_HC.png,47.71733492640818,37.370284340185336,9.624747370085377,6.711967135043399,0.7309490359624512
132_HC.png,36.095153112131904,27.17791479989071,20.910891669229677,18.906189044987805,0.08420622419110642
133_HC.png,55.63400384420942,42.392257100373435,31.544278770513635,25.60249659226619,2.843540186503613
134_HC.png,78.10768844570266,60.362383748484014,36.578519155696995,29.335892834514677,3.065862205883973
135_HC.png,52.376787504984115,45.47419921890835,38.545858315949474,27.431094732665645,0.07629410575053551
136_HC.png,43.686745578240306,33.47497197014777,30.33478288453463,24.552216644179108,0.09663999068846837
137_HC.png,42.49344803028612,28.79708085063902,31.18166654207921,23.195265015390675,3.1409966381378336
138_HC.png,53.90124906468996,45.80984464718927,34.13379857621546,25.14674815515957,3.124226313279441
139_HC.png,49.15172646769138,33.21527499000075,30.069344122997176,25.674038525883383,0.18827204010509724
140_HC.png,48.34331100513828,32.954241767194574,28.909114288046574,23.093356720781234,3.10777090721995
141_HC.png,42.484466456015376,30.144573358678816,32.697202795046344,23.73334854756104,0.011699266668718093
142_HC.png,48.32425949914129,38.86986008882123,32.1923679495113,24.93798525985078,3.0316019700406485
143_HC.png,42.843156706629664,29.447800652192228,28.15747539434599,23.850676589070783,2.6283672233324893
144_HC.png,27.439848070097884,16.681808882520635,14.123414449121388,12.299856610493004,0.971550194116788
145_HC.png,44.71776748269131,29.045838071044574,24.49849712900523,23.664115194229524,0.34150739975105754
146_HC.png,48.508691528268415,34.19484518629653,32.985386568507764,24.662078218320254,3.0569234388431763
147_HC.png,27.535822725513153,24.052044370816006,14.564433535542237,9.195923937618074,0.2634922261460583
