filename,center_x_mm,center_y_mm,semi_axes_a_mm,semi_axes_b_mm,angle_rad
000_HC.png,94.78624716232606,65.32255253853985,54.08524244204548,41.44537483641057,3.0679268215190567
001_HC.png,30.263573501558106,21.48835318215175,12.456925275616287,10.627939234526423,0.04523818533079449
002_HC.png,60.529011049132095,41.893153963608874,39.30303727444899,29.337134639975712,0.024982714711869823
003_HC.png,34.096775375135785,27.420109752659286,30.213601335850008,23.402512896738223,3.089305879801886
004_HC.png,80.82706309504333,58.344300220040935,58.07275682162881,44.39254480493356,3.137243445213585
005_HC.png,49.24873713459946,28.507047751056078,30.468962013461482,23.526173827956715,3.0472666835724946
006_HC.png,55.26903298476504,35.626695166781836,37.6811979800723,28.27861262195099,3.111295734080725
007_HC.png,58.03873840548567,38.97483844778939,35.76274327032993,28.602813709040475,0.08686672212009558
008_HC.png,52.58132548358573,40.342302834523345,21.31871650950393,12.952979489450195,0.12137529773506983
009_HC.png,136.86086824997088,100.86947396982492,59.56305475412441,47.02506071503602,2.5929311352888678
010_HC.png,44.49834996232875,31.02765853517096,31.689558295382614,23.985083357391648,3.0976763282660595
011_HC.png,52.29045859303396,37.9385418332229,33.33559435687052,25.44913736828831,3.1142097649454894
012_HC.png,106.18517309627778,93.10437000139657,48.68821981419542,30.978206571255974,0.528022419326975
013_HC.png,42.99992888974665,35.0802103045613,29.64986479354701,23.397188219473122,0.05114973716049788
014_HC.png,53.62776235609304,44.91005935805415,15.722921537294486,12.327442178356964,2.1217728977419146
015_HC.png,82.17459285876771,63.38537600349528,44.60164436518733,34.63546553926129,0.005811683288825417
016_HC.png,20.622928953050682,37.92108937240234,12.460140706706522,6.489893702054883,0.18010891873178636
017_HC.png,48.89727600259607,38.03237723023536,32.05450535834564,26.123695651860135,2.7415922494465077
018_HC.png,60.58042959421383,37.053241757463496,48.51805090851435,36.7314962057935,3.0923012702379524
019_HC.png,43.3012757342391,21.351643880339804,22.431883919788422,17.359586284289094,0.012815264323515799
020_HC.png,17.291587570635553,14.687325190684076,14.150242253964647,10.967533177651632,0.06461601121248355
021_HC.png,23.7370070581591,17.159036803012324,13.950904500920819,11.56925504224081,3.1211371795730036
022_HC.png,47.62897567862199,33.0969287255554,34.202354386609954,26.884482754236572,0.04680159404872551
023_HC.png,44.37880426051615,29.439281792556326,31.454638738402483,25.714021966604655,3.05379915141035
024_HC.png,50.387690616221086,38.6981219356543,29.94755360187241,22.79799232459864,0.00913477569702629
025_HC.png,47.45433247204942,36.26001592312957,31.960090870225518,25.643220920428856,2.8844274324034904
026_HC.png,49.93876509381072,22.892492512217004,15.39806278536487,12.477099153524923,0.28200705467650716
027_HC.png,82.87106640990322,44.636631050806294,33.37608999134393,26.102466144474796,0.7696000254949893
028_HC.png,57.52708683676545,31.5646102054263,30.45597015640594,25.776153095511795,3.0357003086421717
029_HC.png,46.99422477679896,32.50582264026838,31.95155827029939,24.9685752402789,0.02274525992203975
030_HC.png,39.56350846635099,33.89558633619898,19.572418039422846,14.312775200935816,0.06942834330225674
031_HC.png,39.27519853909624,26.347413446201738,30.018925997605034,23.36842899966698,3.107112840114592
032_HC.png,41.77675956480464,27.56400650403342,33.08523814847337,24.665839618676323,0.0043719784035285815
033_HC.png,50.73555926786635,40.1833836231852,30.04073233832252,17.226618173039004,0.27687740694285107
034_HC.png,44.9281731758117,49.903186080543854,13.052829767193497,7.1607040701825095,0.0959454382761757
035_HC.png,51.22621844515469,31.689084448386264,32.60593324227336,25.84130760751526,3.1408553574420046
036_HC.png,106.04249922144437,75.49973611020603,51.521571529891915,41.69595160775889,0.21163422129365383
037_HC.png,31.720330007126325,19.809511564193066,14.340429758170336,11.40431284931149,0.06479723932466344
038_HC.png,41.295941960318785,29.426524691438512,32.41433012078833,26.077349259694884,3.1145503832489108
039_HC.png,81.94121857969603,58.15941704938773,50.17290044141664,40.69117856951514,3.072630496636355
040_HC.png,49.49399147493954,37.23547884006901,29.359711840101095,22.72273266394972,0.039317445595330326
